Date,Hour,City,Solar_MW,Wind_MW
2025-03-10,8,Ahmedabad,0.175,0.448
2025-03-10,9,Ahmedabad,0.135,0.417
2025-03-10,10,Ahmedabad,0.087,0.271
2025-03-10,11,Ahmedabad,0.048,0.233
2025-03-10,12,Ahmedabad,0.022,0.195
2025-03-10,13,Ahmedabad,0.008,0.514
2025-03-10,14,Ahmedabad,0.0,0.146
2025-03-10,15,Ahmedabad,0.0,0.285
2025-03-10,16,Ahmedabad,0.0,0.236
2025-03-10,17,Ahmedabad,0.0,0.097
2025-03-10,18,Ahmedabad,0.0,0.104
2025-03-10,19,Ahmedabad,0.0,0.344
2025-03-10,20,Ahmedabad,0.0,0.464
2025-03-10,21,Ahmedabad,0.0,0.161
2025-03-10,22,Ahmedabad,0.0,0.426
2025-03-10,23,Ahmedabad,0.0,0.167
2025-03-10,0,Bengaluru,0.0,2.0
2025-03-10,1,Bengaluru,0.011,2.0
2025-03-10,2,Bengaluru,0.03,2.0
2025-03-10,3,Bengaluru,0.068,2.0
2025-03-10,4,Bengaluru,0.126,2.0
2025-03-10,5,Bengaluru,0.19,2.0
2025-03-10,6,Bengaluru,0.234,2.0
2025-03-10,7,Bengaluru,0.234,2.0
2025-03-10,8,Bengaluru,0.19,2.0
2025-03-10,9,Bengaluru,0.126,2.0
2025-03-10,10,Bengaluru,0.068,2.0
2025-03-10,11,Bengaluru,0.03,2.0
2025-03-10,12,Bengaluru,0.011,2.0
2025-03-10,13,Bengaluru,0.0,2.0
2025-03-10,14,Bengaluru,0.0,2.0
2025-03-10,15,Bengaluru,0.0,2.0
2025-03-10,16,Bengaluru,0.0,2.0
2025-03-10,17,Bengaluru,0.0,2.0
2025-03-10,18,Bengaluru,0.0,2.0
2025-03-10,19,Bengaluru,0.0,2.0
2025-03-10,20,Bengaluru,0.0,2.0
2025-03-10,21,Bengaluru,0.0,2.0
2025-03-10,22,Bengaluru,0.0,2.0
2025-03-10,23,Bengaluru,0.0,2.0
2025-03-10,0,Delhi,0.0,2.0
2025-03-10,1,Delhi,0.008,2.0
2025-03-10,2,Delhi,0.023,2.0
2025-03-10,3,Delhi,0.052,2.0
2025-03-10,4,Delhi,0.096,1.593
2025-03-10,5,Delhi,0.145,2.0
2025-03-10,6,Delhi,0.178,2.0
2025-03-10,7,Delhi,0.178,2.0
2025-03-10,8,Delhi,0.145,2.0
2025-03-10,9,Delhi,0.096,2.0
2025-03-10,10,Delhi,0.052,2.0
2025-03-10,11,Delhi,0.023,2.0
2025-03-10,12,Delhi,0.008,2.0
2025-03-10,13,Delhi,0.0,2.0
2025-03-10,14,Delhi,0.0,1.81
2025-03-10,15,Delhi,0.0,2.0
2025-03-10,16,Delhi,0.0,2.0
2025-03-10,17,Delhi,0.0,1.338
2025-03-10,18,Delhi,0.0,1.407
2025-03-10,19,Delhi,0.0,2.0
2025-03-10,20,Delhi,0.0,2.0
2025-03-10,21,Delhi,0.0,1.947
2025-03-10,22,Delhi,0.0,2.0
2025-03-10,23,Delhi,0.0,1.999
2025-03-10,0,Guwahati,0.006,0.872
2025-03-10,1,Guwahati,0.016,0.446
2025-03-10,2,Guwahati,0.036,0.96
2025-03-10,3,Guwahati,0.067,0.446
2025-03-10,4,Guwahati,0.101,0.261
2025-03-10,5,Guwahati,0.124,0.705
2025-03-10,6,Guwahati,0.124,0.976
2025-03-10,7,Guwahati,0.101,0.921
2025-03-10,8,Guwahati,0.067,0.85
2025-03-10,9,Guwahati,0.036,0.796
2025-03-10,10,Guwahati,0.016,0.535
2025-03-10,11,Guwahati,0.006,0.464
2025-03-10,12,Guwahati,0.0,0.396
2025-03-10,13,Guwahati,0.0,0.966
2025-03-10,14,Guwahati,0.0,0.304
2025-03-10,15,Guwahati,0.0,0.56
2025-03-10,16,Guwahati,0.0,0.47
2025-03-10,17,Guwahati,0.0,0.21
2025-03-10,18,Guwahati,0.0,0.224
2025-03-10,19,Guwahati,0.0,0.666
2025-03-10,20,Guwahati,0.0,0.878
2025-03-10,21,Guwahati,0.0,0.332
2025-03-10,22,Guwahati,0.0,0.813
2025-03-10,23,Guwahati,0.0,0.343
2025-03-10,0,Kolkata,0.007,2.0
2025-03-10,1,Kolkata,0.019,1.169
2025-03-10,2,Kolkata,0.042,2.0
2025-03-10,3,Kolkata,0.077,1.17
2025-03-10,4,Kolkata,0.118,0.723
2025-03-10,5,Kolkata,0.153,1.773
2025-03-10,6,Kolkata,0.167,2.0
2025-03-10,7,Kolkata,0.153,2.0
2025-03-10,8,Kolkata,0.118,2.0
2025-03-10,9,Kolkata,0.077,1.981
2025-03-10,10,Kolkata,0.042,1.378
2025-03-10,11,Kolkata,0.019,1.212
2025-03-10,12,Kolkata,0.007,1.049
2025-03-10,13,Kolkata,0.0,2.0
2025-03-10,14,Kolkata,0.0,0.829
2025-03-10,15,Kolkata,0.0,1.437
2025-03-10,16,Kolkata,0.0,1.225
2025-03-10,17,Kolkata,0.0,0.598
2025-03-10,18,Kolkata,0.0,0.632
2025-03-10,19,Kolkata,0.0,1.683
2025-03-10,20,Kolkata,0.0,2.0
2025-03-10,21,Kolkata,0.0,0.897
2025-03-10,22,Kolkata,0.0,2.0
2025-03-10,23,Kolkata,0.0,0.923
2025-03-10,0,Rewa,0.008,2.0
2025-03-10,1,Rewa,0.021,1.213
2025-03-10,2,Rewa,0.047,2.0
2025-03-10,3,Rewa,0.086,1.214
2025-03-10,4,Rewa,0.133,0.752
2025-03-10,5,Rewa,0.172,1.838
2025-03-10,6,Rewa,0.188,2.0
2025-03-10,7,Rewa,0.172,2.0
2025-03-10,8,Rewa,0.133,2.0
2025-03-10,9,Rewa,0.086,2.0
2025-03-10,10,Rewa,0.047,1.429
2025-03-10,11,Rewa,0.021,1.257
2025-03-10,12,Rewa,0.008,1.09
2025-03-10,13,Rewa,0.0,2.0
2025-03-10,14,Rewa,0.0,0.862
2025-03-10,15,Rewa,0.0,1.49
2025-03-10,16,Rewa,0.0,1.271
2025-03-10,17,Rewa,0.0,0.623
2025-03-10,18,Rewa,0.0,0.657
2025-03-10,19,Rewa,0.0,1.744
2025-03-10,20,Rewa,0.0,2.0
2025-03-10,21,Rewa,0.0,0.932
2025-03-10,22,Rewa,0.0,2.0
2025-03-10,23,Rewa,0.0,0.959
2025-03-11,0,Ahmedabad,0.0,0.594
2025-03-11,1,Ahmedabad,0.008,0.444
2025-03-11,2,Ahmedabad,0.022,0.266
2025-03-11,3,Ahmedabad,0.048,0.329
2025-03-11,4,Ahmedabad,0.088,0.371
2025-03-11,5,Ahmedabad,0.135,0.658
2025-03-11,6,Ahmedabad,0.175,0.061
2025-03-11,7,Ahmedabad,0.191,0.334
2025-03-11,8,Ahmedabad,0.175,0.201
2025-03-11,9,Ahmedabad,0.135,0.277
2025-03-11,10,Ahmedabad,0.088,0.164
2025-03-11,11,Ahmedabad,0.048,0.583
2025-03-11,12,Ahmedabad,0.022,0.321
2025-03-11,13,Ahmedabad,0.008,0.319
2025-03-11,14,Ahmedabad,0.0,0.304
2025-03-11,15,Ahmedabad,0.0,0.485
2025-03-11,16,Ahmedabad,0.0,0.493
2025-03-11,17,Ahmedabad,0.0,0.374
2025-03-11,18,Ahmedabad,0.0,0.547
2025-03-11,19,Ahmedabad,0.0,0.651
2025-03-11,20,Ahmedabad,0.0,0.208
2025-03-11,21,Ahmedabad,0.0,0.211
2025-03-11,22,Ahmedabad,0.0,1.297
2025-03-11,23,Ahmedabad,0.0,0.214
2025-03-11,0,Bengaluru,0.009,2.0
2025-03-11,1,Bengaluru,0.022,2.0
2025-03-11,2,Bengaluru,0.049,2.0
2025-03-11,3,Bengaluru,0.089,2.0
2025-03-11,4,Bengaluru,0.138,2.0
2025-03-11,5,Bengaluru,0.179,2.0
2025-03-11,6,Bengaluru,0.195,2.0
2025-03-11,7,Bengaluru,0.179,2.0
2025-03-11,8,Bengaluru,0.138,2.0
2025-03-11,9,Bengaluru,0.089,2.0
2025-03-11,10,Bengaluru,0.049,2.0
2025-03-11,11,Bengaluru,0.022,2.0
2025-03-11,12,Bengaluru,0.009,2.0
2025-03-11,13,Bengaluru,0.0,2.0
2025-03-11,14,Bengaluru,0.0,2.0
2025-03-11,15,Bengaluru,0.0,2.0
2025-03-11,16,Bengaluru,0.0,2.0
2025-03-11,17,Bengaluru,0.0,2.0
2025-03-11,18,Bengaluru,0.0,2.0
2025-03-11,19,Bengaluru,0.0,2.0
2025-03-11,20,Bengaluru,0.0,2.0
2025-03-11,21,Bengaluru,0.0,2.0
2025-03-11,22,Bengaluru,0.0,0.0
2025-03-11,23,Bengaluru,0.0,2.0
2025-03-11,0,Delhi,0.0,0.286
2025-03-11,1,Delhi,0.007,0.207
2025-03-11,2,Delhi,0.021,0.117
2025-03-11,3,Delhi,0.048,0.149
2025-03-11,4,Delhi,0.089,0.17
2025-03-11,5,Delhi,0.134,0.319
2025-03-11,6,Delhi,0.165,0.021
2025-03-11,7,Delhi,0.165,0.151
2025-03-11,8,Delhi,0.134,0.085
2025-03-11,9,Delhi,0.089,0.123
2025-03-11,10,Delhi,0.048,0.068
2025-03-11,11,Delhi,0.021,0.28
2025-03-11,12,Delhi,0.007,0.145
2025-03-11,13,Delhi,0.0,0.144
2025-03-11,14,Delhi,0.0,0.136
2025-03-11,15,Delhi,0.0,0.228
2025-03-11,16,Delhi,0.0,0.233
2025-03-11,17,Delhi,0.0,0.172
2025-03-11,18,Delhi,0.0,0.261
2025-03-11,19,Delhi,0.0,0.316
2025-03-11,20,Delhi,0.0,0.089
2025-03-11,21,Delhi,0.0,0.09
2025-03-11,22,Delhi,0.0,0.663
2025-03-11,23,Delhi,0.0,0.092
2025-03-11,0,Guwahati,0.003,0.661
2025-03-11,1,Guwahati,0.008,0.495
2025-03-11,2,Guwahati,0.018,0.299
2025-03-11,3,Guwahati,0.034,0.369
2025-03-11,4,Guwahati,0.051,0.415
2025-03-11,5,Guwahati,0.063,0.731
2025-03-11,6,Guwahati,0.063,0.07
2025-03-11,7,Guwahati,0.051,0.374
2025-03-11,8,Guwahati,0.034,0.227
2025-03-11,9,Guwahati,0.018,0.312
2025-03-11,10,Guwahati,0.008,0.186
2025-03-11,11,Guwahati,0.003,0.649
2025-03-11,12,Guwahati,0.0,0.36
2025-03-11,13,Guwahati,0.0,0.358
2025-03-11,14,Guwahati,0.0,0.342
2025-03-11,15,Guwahati,0.0,0.54
2025-03-11,16,Guwahati,0.0,0.55
2025-03-11,17,Guwahati,0.0,0.419
2025-03-11,18,Guwahati,0.0,0.609
2025-03-11,19,Guwahati,0.0,0.724
2025-03-11,20,Guwahati,0.0,0.235
2025-03-11,21,Guwahati,0.0,0.238
2025-03-11,22,Guwahati,0.0,1.431
2025-03-11,23,Guwahati,0.0,0.241
2025-03-11,0,Kolkata,0.008,2.0
2025-03-11,1,Kolkata,0.02,2.0
2025-03-11,2,Kolkata,0.044,2.0
2025-03-11,3,Kolkata,0.082,2.0
2025-03-11,4,Kolkata,0.126,2.0
2025-03-11,5,Kolkata,0.163,2.0
2025-03-11,6,Kolkata,0.178,0.712
2025-03-11,7,Kolkata,0.163,2.0
2025-03-11,8,Kolkata,0.126,1.745
2025-03-11,9,Kolkata,0.082,2.0
2025-03-11,10,Kolkata,0.044,1.488
2025-03-11,11,Kolkata,0.02,2.0
2025-03-11,12,Kolkata,0.008,2.0
2025-03-11,13,Kolkata,0.0,2.0
2025-03-11,14,Kolkata,0.0,2.0
2025-03-11,15,Kolkata,0.0,2.0
2025-03-11,16,Kolkata,0.0,2.0
2025-03-11,17,Kolkata,0.0,2.0
2025-03-11,18,Kolkata,0.0,2.0
2025-03-11,19,Kolkata,0.0,2.0
2025-03-11,20,Kolkata,0.0,1.793
2025-03-11,21,Kolkata,0.0,1.813
2025-03-11,22,Kolkata,0.0,2.0
2025-03-11,23,Kolkata,0.0,1.832
2025-03-11,0,Rewa,0.008,0.934
2025-03-11,1,Rewa,0.021,0.707
2025-03-11,2,Rewa,0.046,0.436
2025-03-11,3,Rewa,0.085,0.533
2025-03-11,4,Rewa,0.132,0.597
2025-03-11,5,Rewa,0.171,1.029
2025-03-11,6,Rewa,0.186,0.112
2025-03-11,7,Rewa,0.171,0.54
2025-03-11,8,Rewa,0.132,0.336
2025-03-11,9,Rewa,0.085,0.454
2025-03-11,10,Rewa,0.046,0.277
2025-03-11,11,Rewa,0.021,0.917
2025-03-11,12,Rewa,0.008,0.52
2025-03-11,13,Rewa,0.0,0.518
2025-03-11,14,Rewa,0.0,0.495
2025-03-11,15,Rewa,0.0,0.769
2025-03-11,16,Rewa,0.0,0.782
2025-03-11,17,Rewa,0.0,0.602
2025-03-11,18,Rewa,0.0,0.863
2025-03-11,19,Rewa,0.0,1.019
2025-03-11,20,Rewa,0.0,0.347
2025-03-11,21,Rewa,0.0,0.351
2025-03-11,22,Rewa,0.0,1.973
2025-03-11,23,Rewa,0.0,0.356
2025-03-11,0,Ahmedabad,0.0,0.594
2025-03-11,1,Ahmedabad,0.008,0.444
2025-03-11,2,Ahmedabad,0.022,0.266
2025-03-11,3,Ahmedabad,0.048,0.329
2025-03-11,4,Ahmedabad,0.088,0.371
2025-03-11,5,Ahmedabad,0.135,0.658
2025-03-11,6,Ahmedabad,0.175,0.061
2025-03-11,7,Ahmedabad,0.191,0.334
2025-03-11,8,Ahmedabad,0.175,0.201
2025-03-11,9,Ahmedabad,0.135,0.277
2025-03-11,10,Ahmedabad,0.088,0.164
2025-03-11,11,Ahmedabad,0.048,0.583
2025-03-11,12,Ahmedabad,0.022,0.321
2025-03-11,13,Ahmedabad,0.008,0.319
2025-03-11,14,Ahmedabad,0.0,0.304
2025-03-11,15,Ahmedabad,0.0,0.485
2025-03-11,16,Ahmedabad,0.0,0.493
2025-03-11,17,Ahmedabad,0.0,0.374
2025-03-11,18,Ahmedabad,0.0,0.547
2025-03-11,19,Ahmedabad,0.0,0.651
2025-03-11,20,Ahmedabad,0.0,0.208
2025-03-11,21,Ahmedabad,0.0,0.211
2025-03-11,22,Ahmedabad,0.0,1.297
2025-03-11,23,Ahmedabad,0.0,0.214
2025-03-11,0,Bengaluru,0.009,2.0
2025-03-11,1,Bengaluru,0.022,2.0
2025-03-11,2,Bengaluru,0.049,2.0
2025-03-11,3,Bengaluru,0.089,2.0
2025-03-11,4,Bengaluru,0.138,2.0
2025-03-11,5,Bengaluru,0.179,2.0
2025-03-11,6,Bengaluru,0.195,2.0
2025-03-11,7,Bengaluru,0.179,2.0
2025-03-11,8,Bengaluru,0.138,2.0
2025-03-11,9,Bengaluru,0.089,2.0
2025-03-11,10,Bengaluru,0.049,2.0
2025-03-11,11,Bengaluru,0.022,2.0
2025-03-11,12,Bengaluru,0.009,2.0
2025-03-11,13,Bengaluru,0.0,2.0
2025-03-11,14,Bengaluru,0.0,2.0
2025-03-11,15,Bengaluru,0.0,2.0
2025-03-11,16,Bengaluru,0.0,2.0
2025-03-11,17,Bengaluru,0.0,2.0
2025-03-11,18,Bengaluru,0.0,2.0
2025-03-11,19,Bengaluru,0.0,2.0
2025-03-11,20,Bengaluru,0.0,2.0
2025-03-11,21,Bengaluru,0.0,2.0
2025-03-11,22,Bengaluru,0.0,0.0
2025-03-11,23,Bengaluru,0.0,2.0
2025-03-11,0,Delhi,0.0,0.286
2025-03-11,1,Delhi,0.007,0.207
2025-03-11,2,Delhi,0.021,0.117
2025-03-11,3,Delhi,0.048,0.149
2025-03-11,4,Delhi,0.089,0.17
2025-03-11,5,Delhi,0.134,0.319
2025-03-11,6,Delhi,0.165,0.021
2025-03-11,7,Delhi,0.165,0.151
2025-03-11,8,Delhi,0.134,0.085
2025-03-11,9,Delhi,0.089,0.123
2025-03-11,10,Delhi,0.048,0.068
2025-03-11,11,Delhi,0.021,0.28
2025-03-11,12,Delhi,0.007,0.145
2025-03-11,13,Delhi,0.0,0.144
2025-03-11,14,Delhi,0.0,0.136
2025-03-11,15,Delhi,0.0,0.228
2025-03-11,16,Delhi,0.0,0.233
2025-03-11,17,Delhi,0.0,0.172
2025-03-11,18,Delhi,0.0,0.261
2025-03-11,19,Delhi,0.0,0.316
2025-03-11,20,Delhi,0.0,0.089
2025-03-11,21,Delhi,0.0,0.09
2025-03-11,22,Delhi,0.0,0.663
2025-03-11,23,Delhi,0.0,0.092
2025-03-11,0,Guwahati,0.003,0.661
2025-03-11,1,Guwahati,0.008,0.495
2025-03-11,2,Guwahati,0.018,0.299
2025-03-11,3,Guwahati,0.034,0.369
2025-03-11,4,Guwahati,0.051,0.415
2025-03-11,5,Guwahati,0.063,0.731
2025-03-11,6,Guwahati,0.063,0.07
2025-03-11,7,Guwahati,0.051,0.374
2025-03-11,8,Guwahati,0.034,0.227
2025-03-11,9,Guwahati,0.018,0.312
2025-03-11,10,Guwahati,0.008,0.186
2025-03-11,11,Guwahati,0.003,0.649
2025-03-11,12,Guwahati,0.0,0.36
2025-03-11,13,Guwahati,0.0,0.358
2025-03-11,14,Guwahati,0.0,0.342
2025-03-11,15,Guwahati,0.0,0.54
2025-03-11,16,Guwahati,0.0,0.55
2025-03-11,17,Guwahati,0.0,0.419
2025-03-11,18,Guwahati,0.0,0.609
2025-03-11,19,Guwahati,0.0,0.724
2025-03-11,20,Guwahati,0.0,0.235
2025-03-11,21,Guwahati,0.0,0.238
2025-03-11,22,Guwahati,0.0,1.431
2025-03-11,23,Guwahati,0.0,0.241
2025-03-11,0,Kolkata,0.008,2.0
2025-03-11,1,Kolkata,0.02,2.0
2025-03-11,2,Kolkata,0.044,2.0
2025-03-11,3,Kolkata,0.082,2.0
2025-03-11,4,Kolkata,0.126,2.0
2025-03-11,5,Kolkata,0.163,2.0
2025-03-11,6,Kolkata,0.178,0.712
2025-03-11,7,Kolkata,0.163,2.0
2025-03-11,8,Kolkata,0.126,1.745
2025-03-11,9,Kolkata,0.082,2.0
2025-03-11,10,Kolkata,0.044,1.488
2025-03-11,11,Kolkata,0.02,2.0
2025-03-11,12,Kolkata,0.008,2.0
2025-03-11,13,Kolkata,0.0,2.0
2025-03-11,14,Kolkata,0.0,2.0
2025-03-11,15,Kolkata,0.0,2.0
2025-03-11,16,Kolkata,0.0,2.0
2025-03-11,17,Kolkata,0.0,2.0
2025-03-11,18,Kolkata,0.0,2.0
2025-03-11,19,Kolkata,0.0,2.0
2025-03-11,20,Kolkata,0.0,1.793
2025-03-11,21,Kolkata,0.0,1.813
2025-03-11,22,Kolkata,0.0,2.0
2025-03-11,23,Kolkata,0.0,1.832
2025-03-11,0,Rewa,0.008,0.934
2025-03-11,1,Rewa,0.021,0.707
2025-03-11,2,Rewa,0.046,0.436
2025-03-11,3,Rewa,0.085,0.533
2025-03-11,4,Rewa,0.132,0.597
2025-03-11,5,Rewa,0.171,1.029
2025-03-11,6,Rewa,0.186,0.112
2025-03-11,7,Rewa,0.171,0.54
2025-03-11,8,Rewa,0.132,0.336
2025-03-11,9,Rewa,0.085,0.454
2025-03-11,10,Rewa,0.046,0.277
2025-03-11,11,Rewa,0.021,0.917
2025-03-11,12,Rewa,0.008,0.52
2025-03-11,13,Rewa,0.0,0.518
2025-03-11,14,Rewa,0.0,0.495
2025-03-11,15,Rewa,0.0,0.769
2025-03-11,16,Rewa,0.0,0.782
2025-03-11,17,Rewa,0.0,0.602
2025-03-11,18,Rewa,0.0,0.863
2025-03-11,19,Rewa,0.0,1.019
2025-03-11,20,Rewa,0.0,0.347
2025-03-11,21,Rewa,0.0,0.351
2025-03-11,22,Rewa,0.0,1.973
2025-03-11,23,Rewa,0.0,0.356
2025-03-12,0,Ahmedabad,0.0,0.812
2025-03-12,1,Ahmedabad,0.008,0.562
2025-03-12,2,Ahmedabad,0.022,0.807
2025-03-12,3,Ahmedabad,0.048,1.202
2025-03-12,4,Ahmedabad,0.088,0.805
2025-03-12,5,Ahmedabad,0.136,1.248
2025-03-12,6,Ahmedabad,0.176,1.563
2025-03-12,7,Ahmedabad,0.192,0.631
2025-03-12,8,Ahmedabad,0.176,1.076
2025-03-12,9,Ahmedabad,0.136,0.662
2025-03-12,10,Ahmedabad,0.088,0.853
2025-03-12,11,Ahmedabad,0.048,1.701
2025-03-12,12,Ahmedabad,0.022,0.713
2025-03-12,13,Ahmedabad,0.008,0.515
2025-03-12,14,Ahmedabad,0.0,0.426
2025-03-12,15,Ahmedabad,0.0,1.234
2025-03-12,16,Ahmedabad,0.0,0.952
2025-03-12,17,Ahmedabad,0.0,0.904
2025-03-12,18,Ahmedabad,0.0,1.554
2025-03-12,19,Ahmedabad,0.0,0.483
2025-03-12,20,Ahmedabad,0.0,0.916
2025-03-12,21,Ahmedabad,0.0,1.102
2025-03-12,22,Ahmedabad,0.0,0.833
2025-03-12,23,Ahmedabad,0.0,1.292
2025-03-12,0,Bengaluru,0.008,2.0
2025-03-12,1,Bengaluru,0.022,2.0
2025-03-12,2,Bengaluru,0.047,2.0
2025-03-12,3,Bengaluru,0.087,2.0
2025-03-12,4,Bengaluru,0.134,2.0
2025-03-12,5,Bengaluru,0.174,2.0
2025-03-12,6,Bengaluru,0.189,2.0
2025-03-12,7,Bengaluru,0.174,2.0
2025-03-12,8,Bengaluru,0.134,2.0
2025-03-12,9,Bengaluru,0.087,2.0
2025-03-12,10,Bengaluru,0.047,2.0
2025-03-12,11,Bengaluru,0.022,2.0
2025-03-12,12,Bengaluru,0.008,2.0
2025-03-12,13,Bengaluru,0.0,2.0
2025-03-12,14,Bengaluru,0.0,2.0
2025-03-12,15,Bengaluru,0.0,2.0
2025-03-12,16,Bengaluru,0.0,2.0
2025-03-12,17,Bengaluru,0.0,2.0
2025-03-12,18,Bengaluru,0.0,2.0
2025-03-12,19,Bengaluru,0.0,2.0
2025-03-12,20,Bengaluru,0.0,2.0
2025-03-12,21,Bengaluru,0.0,2.0
2025-03-12,22,Bengaluru,0.0,2.0
2025-03-12,23,Bengaluru,0.0,2.0
2025-03-12,0,Delhi,0.0,1.791
2025-03-12,1,Delhi,0.008,1.274
2025-03-12,2,Delhi,0.023,1.781
2025-03-12,3,Delhi,0.052,2.0
2025-03-12,4,Delhi,0.096,1.775
2025-03-12,5,Delhi,0.146,2.0
2025-03-12,6,Delhi,0.179,2.0
2025-03-12,7,Delhi,0.179,1.417
2025-03-12,8,Delhi,0.146,2.0
2025-03-12,9,Delhi,0.096,1.482
2025-03-12,10,Delhi,0.052,1.873
2025-03-12,11,Delhi,0.023,2.0
2025-03-12,12,Delhi,0.008,1.586
2025-03-12,13,Delhi,0.0,1.175
2025-03-12,14,Delhi,0.0,0.99
2025-03-12,15,Delhi,0.0,2.0
2025-03-12,16,Delhi,0.0,2.0
2025-03-12,17,Delhi,0.0,1.978
2025-03-12,18,Delhi,0.0,2.0
2025-03-12,19,Delhi,0.0,1.108
2025-03-12,20,Delhi,0.0,2.0
2025-03-12,21,Delhi,0.0,2.0
2025-03-12,22,Delhi,0.0,1.834
2025-03-12,23,Delhi,0.0,2.0
2025-03-12,0,Guwahati,0.003,1.261
2025-03-12,1,Guwahati,0.008,0.887
2025-03-12,2,Guwahati,0.018,1.254
2025-03-12,3,Guwahati,0.033,1.837
2025-03-12,4,Guwahati,0.051,1.25
2025-03-12,5,Guwahati,0.066,1.906
2025-03-12,6,Guwahati,0.072,2.0
2025-03-12,7,Guwahati,0.066,0.99
2025-03-12,8,Guwahati,0.051,1.652
2025-03-12,9,Guwahati,0.033,1.037
2025-03-12,10,Guwahati,0.018,1.321
2025-03-12,11,Guwahati,0.008,2.0
2025-03-12,12,Guwahati,0.003,1.113
2025-03-12,13,Guwahati,0.0,0.816
2025-03-12,14,Guwahati,0.0,0.683
2025-03-12,15,Guwahati,0.0,1.885
2025-03-12,16,Guwahati,0.0,1.468
2025-03-12,17,Guwahati,0.0,1.398
2025-03-12,18,Guwahati,0.0,2.0
2025-03-12,19,Guwahati,0.0,0.767
2025-03-12,20,Guwahati,0.0,1.415
2025-03-12,21,Guwahati,0.0,1.689
2025-03-12,22,Guwahati,0.0,1.293
2025-03-12,23,Guwahati,0.0,1.97
2025-03-12,0,Kolkata,0.008,2.0
2025-03-12,1,Kolkata,0.021,2.0
2025-03-12,2,Kolkata,0.045,2.0
2025-03-12,3,Kolkata,0.083,2.0
2025-03-12,4,Kolkata,0.128,2.0
2025-03-12,5,Kolkata,0.166,2.0
2025-03-12,6,Kolkata,0.181,2.0
2025-03-12,7,Kolkata,0.166,2.0
2025-03-12,8,Kolkata,0.128,2.0
2025-03-12,9,Kolkata,0.083,2.0
2025-03-12,10,Kolkata,0.045,2.0
2025-03-12,11,Kolkata,0.021,2.0
2025-03-12,12,Kolkata,0.008,2.0
2025-03-12,13,Kolkata,0.0,1.947
2025-03-12,14,Kolkata,0.0,1.653
2025-03-12,15,Kolkata,0.0,2.0
2025-03-12,16,Kolkata,0.0,2.0
2025-03-12,17,Kolkata,0.0,2.0
2025-03-12,18,Kolkata,0.0,2.0
2025-03-12,19,Kolkata,0.0,1.841
2025-03-12,20,Kolkata,0.0,2.0
2025-03-12,21,Kolkata,0.0,2.0
2025-03-12,22,Kolkata,0.0,2.0
2025-03-12,23,Kolkata,0.0,2.0
2025-03-12,0,Rewa,0.008,2.0
2025-03-12,1,Rewa,0.021,2.0
2025-03-12,2,Rewa,0.047,2.0
2025-03-12,3,Rewa,0.086,2.0
2025-03-12,4,Rewa,0.133,2.0
2025-03-12,5,Rewa,0.172,2.0
2025-03-12,6,Rewa,0.188,2.0
2025-03-12,7,Rewa,0.172,2.0
2025-03-12,8,Rewa,0.133,2.0
2025-03-12,9,Rewa,0.086,2.0
2025-03-12,10,Rewa,0.047,2.0
2025-03-12,11,Rewa,0.021,2.0
2025-03-12,12,Rewa,0.008,2.0
2025-03-12,13,Rewa,0.0,2.0
2025-03-12,14,Rewa,0.0,2.0
2025-03-12,15,Rewa,0.0,2.0
2025-03-12,16,Rewa,0.0,2.0
2025-03-12,17,Rewa,0.0,2.0
2025-03-12,18,Rewa,0.0,2.0
2025-03-12,19,Rewa,0.0,2.0
2025-03-12,20,Rewa,0.0,2.0
2025-03-12,21,Rewa,0.0,2.0
2025-03-12,22,Rewa,0.0,2.0
2025-03-12,23,Rewa,0.0,2.0
2025-03-12,0,Ahmedabad,0.0,0.812
2025-03-12,1,Ahmedabad,0.008,0.562
2025-03-12,2,Ahmedabad,0.022,0.807
2025-03-12,3,Ahmedabad,0.048,1.202
2025-03-12,4,Ahmedabad,0.088,0.805
2025-03-12,5,Ahmedabad,0.136,1.248
2025-03-12,6,Ahmedabad,0.176,1.563
2025-03-12,7,Ahmedabad,0.192,0.631
2025-03-12,8,Ahmedabad,0.176,1.076
2025-03-12,9,Ahmedabad,0.136,0.662
2025-03-12,10,Ahmedabad,0.088,0.853
2025-03-12,11,Ahmedabad,0.048,1.701
2025-03-12,12,Ahmedabad,0.022,0.713
2025-03-12,13,Ahmedabad,0.008,0.515
2025-03-12,14,Ahmedabad,0.0,0.426
2025-03-12,15,Ahmedabad,0.0,1.234
2025-03-12,16,Ahmedabad,0.0,0.952
2025-03-12,17,Ahmedabad,0.0,0.904
2025-03-12,18,Ahmedabad,0.0,1.554
2025-03-12,19,Ahmedabad,0.0,0.483
2025-03-12,20,Ahmedabad,0.0,0.916
2025-03-12,21,Ahmedabad,0.0,1.102
2025-03-12,22,Ahmedabad,0.0,0.833
2025-03-12,23,Ahmedabad,0.0,1.292
2025-03-12,0,Bengaluru,0.008,2.0
2025-03-12,1,Bengaluru,0.022,2.0
2025-03-12,2,Bengaluru,0.047,2.0
2025-03-12,3,Bengaluru,0.087,2.0
2025-03-12,4,Bengaluru,0.134,2.0
2025-03-12,5,Bengaluru,0.174,2.0
2025-03-12,6,Bengaluru,0.189,2.0
2025-03-12,7,Bengaluru,0.174,2.0
2025-03-12,8,Bengaluru,0.134,2.0
