location,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,cloudcover_mean,shortwave_radiation_sum,city
Guwahati,2024-11-22,26.2,15.3,3.0,14.9,37,12.15,Guwahati
Guwahati,2024-11-23,26.1,16.0,0.0,8.8,25,12.66,Guwahati
Guwahati,2024-11-24,25.0,16.8,1.8,8.1,46,12.08,Guwahati
Guwahati,2024-11-25,25.3,16.1,0.0,12.0,36,13.4,Guwahati
Guwahati,2024-11-26,26.1,16.0,0.0,10.4,34,12.82,Guwahati
Guwahati,2024-11-27,26.6,15.1,0.0,10.6,8,13.38,Guwahati
Guwahati,2024-11-28,26.8,14.6,0.0,12.4,44,13.72,Guwahati
Guwahati,2024-11-29,27.3,14.4,0.0,11.4,0,13.97,Guwahati
Guwahati,2024-11-30,27.4,14.0,0.0,8.3,38,13.98,Guwahati
Guwahati,2024-12-01,26.4,14.8,0.0,6.7,46,13.5,Guwahati
Guwahati,2024-12-02,26.5,14.7,0.0,9.3,5,13.76,Guwahati
Guwahati,2024-12-03,26.1,14.3,0.0,6.9,7,13.7,Guwahati
Guwahati,2024-12-04,25.7,15.7,0.2,6.3,22,12.7,Guwahati
Guwahati,2024-12-05,25.1,15.0,0.5,6.9,23,12.07,Guwahati
Guwahati,2024-12-06,24.5,15.0,3.8,6.9,40,12.44,Guwahati
Guwahati,2024-12-07,24.0,16.4,1.1,6.9,31,12.24,Guwahati
Guwahati,2024-12-08,24.8,15.0,0.0,10.4,12,12.59,Guwahati
Guwahati,2024-12-09,24.3,13.7,0.0,7.3,70,10.7,Guwahati
Guwahati,2024-12-10,23.5,15.5,0.4,8.5,66,11.76,Guwahati
Guwahati,2024-12-11,23.4,14.4,0.2,6.1,50,12.09,Guwahati
Guwahati,2024-12-12,24.2,13.8,0.0,7.1,31,12.63,Guwahati
Guwahati,2024-12-13,24.1,12.0,0.0,7.6,64,13.02,Guwahati
Guwahati,2024-12-14,24.5,12.9,0.0,8.5,3,12.99,Guwahati
Guwahati,2024-12-15,24.4,11.7,0.0,10.2,0,13.36,Guwahati
Guwahati,2024-12-16,24.8,10.7,0.0,6.7,0,13.4,Guwahati
Guwahati,2024-12-17,23.4,10.9,0.0,6.3,6,12.48,Guwahati
Guwahati,2024-12-18,23.7,11.9,0.0,7.0,4,12.47,Guwahati
Guwahati,2024-12-19,24.8,13.5,0.0,7.7,21,12.46,Guwahati
Guwahati,2024-12-20,24.6,13.6,0.0,6.2,78,12.29,Guwahati
Guwahati,2024-12-21,24.3,14.2,0.0,9.5,25,12.6,Guwahati
Guwahati,2024-12-22,23.5,13.5,0.2,8.6,14,12.14,Guwahati
Guwahati,2024-12-23,23.8,11.8,0.0,8.2,4,12.74,Guwahati
Guwahati,2024-12-24,24.0,11.8,0.0,6.8,2,12.53,Guwahati
Guwahati,2024-12-25,24.0,12.5,0.0,5.4,5,12.44,Guwahati
Guwahati,2024-12-26,24.7,12.6,0.0,7.1,0,12.28,Guwahati
Guwahati,2024-12-27,24.1,11.1,0.0,8.2,12,12.64,Guwahati
Guwahati,2024-12-28,24.6,12.0,0.0,9.7,0,12.28,Guwahati
Guwahati,2024-12-29,23.9,12.1,0.0,6.9,5,11.6,Guwahati
Guwahati,2024-12-30,24.5,13.0,0.0,7.3,2,12.46,Guwahati
Guwahati,2024-12-31,24.2,12.4,0.0,6.7,1,12.25,Guwahati
Guwahati,2025-01-01,23.7,12.2,0.0,8.3,6,12.15,Guwahati
Guwahati,2025-01-02,23.8,13.0,0.0,6.8,7,12.0,Guwahati
Guwahati,2025-01-03,24.0,12.0,0.0,5.9,8,11.84,Guwahati
Guwahati,2025-01-04,24.7,12.5,0.0,6.5,9,12.33,Guwahati
Guwahati,2025-01-05,24.6,12.6,0.0,6.7,36,12.1,Guwahati
Guwahati,2025-01-06,25.3,12.5,0.0,7.7,76,10.92,Guwahati
Guwahati,2025-01-07,23.4,14.2,10.5,14.1,47,9.84,Guwahati
Guwahati,2025-01-08,22.4,14.8,3.6,10.4,52,10.05,Guwahati
Guwahati,2025-01-09,22.4,14.3,0.9,9.7,40,11.54,Guwahati
Guwahati,2025-01-10,24.2,13.1,0.0,11.1,2,12.31,Guwahati
Guwahati,2025-01-11,24.5,11.6,0.0,10.4,13,12.47,Guwahati
Guwahati,2025-01-12,23.7,11.6,0.0,5.2,25,11.17,Guwahati
Guwahati,2025-01-13,24.1,12.3,1.5,11.4,33,10.44,Guwahati
Guwahati,2025-01-14,23.7,13.8,0.1,8.5,6,12.21,Guwahati
Guwahati,2025-01-15,24.3,11.9,0.0,10.1,28,12.43,Guwahati
Guwahati,2025-01-16,25.1,11.1,0.0,6.7,17,12.78,Guwahati
Guwahati,2025-01-17,25.4,12.7,0.0,6.3,16,12.6,Guwahati
Guwahati,2025-01-18,25.2,13.3,0.0,6.1,1,12.85,Guwahati
Guwahati,2025-01-19,24.8,13.3,0.0,7.3,4,12.97,Guwahati
Guwahati,2025-01-20,24.6,13.8,0.0,8.7,27,12.58,Guwahati
Guwahati,2025-01-21,25.3,16.7,0.0,9.4,34,11.35,Guwahati
Guwahati,2025-01-22,24.7,17.2,0.0,8.3,28,11.17,Guwahati
Guwahati,2025-01-23,24.7,15.9,0.0,7.9,36,11.96,Guwahati
Guwahati,2025-01-24,23.0,14.1,0.0,10.4,28,12.7,Guwahati
Guwahati,2025-01-25,21.9,11.7,0.3,8.1,28,12.25,Guwahati
Guwahati,2025-01-26,24.4,12.6,0.0,10.4,1,13.51,Guwahati
Guwahati,2025-01-27,24.3,12.9,0.0,8.0,3,13.35,Guwahati
Guwahati,2025-01-28,23.1,16.0,0.0,8.9,50,9.62,Guwahati
Guwahati,2025-01-29,23.4,15.8,0.8,9.8,54,10.69,Guwahati
Guwahati,2025-01-30,23.0,12.9,0.3,10.7,56,13.07,Guwahati
Guwahati,2025-01-31,23.8,13.4,0.2,9.0,65,12.68,Guwahati
Guwahati,2025-02-01,23.9,13.6,0.8,6.5,54,12.81,Guwahati
Guwahati,2025-02-02,24.2,13.1,0.1,9.1,63,13.17,Guwahati
Guwahati,2025-02-03,23.6,14.7,0.0,7.9,53,9.01,Guwahati
Guwahati,2025-02-04,26.2,13.3,0.0,8.1,46,14.06,Guwahati
Guwahati,2025-02-05,25.7,15.5,0.0,8.2,33,12.74,Guwahati
Guwahati,2025-02-06,24.7,15.6,0.4,7.2,29,13.29,Guwahati
Guwahati,2025-02-07,23.3,13.7,0.1,9.9,9,14.87,Guwahati
Guwahati,2025-02-08,24.9,13.5,0.0,7.5,10,14.67,Guwahati
Guwahati,2025-02-09,25.5,12.9,0.0,8.0,3,14.9,Guwahati
Guwahati,2025-02-10,25.2,14.7,0.0,9.9,10,14.72,Guwahati
Guwahati,2025-02-11,24.0,13.6,0.0,9.0,14,14.8,Guwahati
Guwahati,2025-02-12,24.1,14.4,0.2,9.3,32,14.21,Guwahati
Guwahati,2025-02-13,23.3,13.1,0.6,10.3,18,14.35,Guwahati
Guwahati,2025-02-14,23.3,12.9,0.0,12.1,29,14.8,Guwahati
Guwahati,2025-02-15,23.6,12.4,0.1,9.2,19,14.57,Guwahati
Guwahati,2025-02-16,23.7,12.6,0.1,10.5,19,14.64,Guwahati
Guwahati,2025-02-17,25.5,14.0,0.0,10.1,8,15.38,Guwahati
Guwahati,2025-02-18,25.3,14.5,0.0,11.3,24,14.66,Guwahati
Guwahati,2025-02-19,24.9,13.6,0.4,10.5,15,14.89,Guwahati
Guwahati,2025-02-20,25.8,14.2,0.0,11.3,16,14.83,Guwahati
Guwahati,2025-02-21,27.4,13.4,0.2,10.6,15,14.86,Guwahati
Guwahati,2025-02-22,25.5,15.5,5.4,11.9,19,14.5,Guwahati
Guwahati,2025-02-23,24.5,14.3,7.8,8.3,29,11.57,Guwahati
Guwahati,2025-02-24,25.4,12.9,4.1,13.0,24,13.27,Guwahati
Guwahati,2025-02-25,25.1,13.9,0.2,14.2,13,13.86,Guwahati
Guwahati,2025-02-26,26.6,13.9,0.0,9.3,32,14.33,Guwahati
Guwahati,2025-02-27,27.8,14.5,0.0,7.5,34,14.53,Guwahati
Guwahati,2025-02-28,28.3,15.8,0.0,7.8,28,13.13,Guwahati
Guwahati,2025-03-01,26.9,17.0,3.4,12.8,31,12.9,Guwahati
Guwahati,2025-03-02,31.2,15.3,0.0,15.4,22,14.16,Guwahati
Guwahati,2025-03-03,27.8,15.3,0.0,7.2,12,14.12,Guwahati
Guwahati,2025-03-04,27.1,14.1,0.0,8.8,7,14.7,Guwahati
Guwahati,2025-03-05,27.5,16.3,0.1,10.6,22,14.26,Guwahati
Guwahati,2025-03-06,26.9,14.0,0.0,11.5,10,14.43,Guwahati
Guwahati,2025-03-07,28.4,13.5,0.0,9.0,13,14.22,Guwahati
Guwahati,2025-03-08,26.8,16.0,0.1,10.4,13,12.99,Guwahati
Guwahati,2025-03-09,28.5,15.4,0.5,12.0,7,13.58,Guwahati
Guwahati,2025-03-10,29.7,15.5,0.0,9.0,1,13.97,Guwahati
Guwahati,2025-03-11,27.0,15.7,0.1,8.5,43,7.11,Guwahati
Guwahati,2025-03-12,26.3,17.5,5.9,11.2,66,8.66,Guwahati
Guwahati,2025-03-13,24.3,17.6,13.5,14.4,71,9.29,Guwahati
Guwahati,2025-03-14,26.1,17.0,7.3,12.2,41,11.61,Guwahati
Guwahati,2025-03-15,27.2,17.4,0.3,11.8,44,11.98,Guwahati
Guwahati,2025-03-16,27.5,18.4,0.1,9.1,32,12.01,Guwahati
Guwahati,2025-03-17,33.4,17.7,0.0,18.9,16,13.42,Guwahati
Guwahati,2025-03-18,32.0,21.7,0.0,25.9,12,14.57,Guwahati
Guwahati,2025-03-19,29.5,17.6,0.0,9.5,2,14.58,Guwahati
Guwahati,2025-03-20,29.9,16.0,0.0,8.6,8,13.97,Guwahati
Guwahati,2025-03-21,26.6,17.8,0.1,11.4,85,9.4,Guwahati
Guwahati,2025-03-22,24.3,18.7,0.5,13.6,96,6.21,Guwahati
Guwahati,2025-03-23,27.3,16.8,0.0,10.1,55,12.27,Guwahati
Guwahati,2025-03-24,30.9,16.2,0.0,10.7,1,15.1,Guwahati
Guwahati,2025-03-25,32.0,16.9,0.0,11.5,0,15.87,Guwahati
Guwahati,2025-03-26,33.4,19.1,0.0,10.4,1,16.2,Guwahati
Guwahati,2025-03-27,33.5,19.6,0.0,11.5,27,14.23,Guwahati
Guwahati,2025-03-28,34.3,22.9,0.2,15.0,26,15.21,Guwahati
Guwahati,2025-03-29,31.1,21.2,0.1,14.0,7,15.97,Guwahati
Guwahati,2025-03-30,33.5,19.9,0.0,10.7,28,16.83,Guwahati
Guwahati,2025-03-31,34.0,18.2,0.0,15.5,35,17.33,Guwahati
Guwahati,2025-04-01,33.0,20.9,0.0,10.9,33,16.46,Guwahati
Guwahati,2025-04-02,33.5,22.6,0.0,10.0,45,15.84,Guwahati
Guwahati,2025-04-03,34.5,20.9,0.0,12.2,18,17.19,Guwahati
Guwahati,2025-04-04,34.9,21.9,0.0,11.0,62,16.14,Guwahati
Guwahati,2025-04-05,34.0,21.4,0.2,10.6,9,17.43,Guwahati
Guwahati,2025-04-06,32.5,20.3,0.2,12.8,40,16.23,Guwahati
Guwahati,2025-04-07,34.9,19.9,0.0,10.1,23,17.99,Guwahati
Guwahati,2025-04-08,35.2,21.1,0.0,13.7,16,17.25,Guwahati
Guwahati,2025-04-09,32.4,23.4,0.3,10.9,75,13.97,Guwahati
Guwahati,2025-04-10,31.4,21.6,4.0,14.3,61,13.88,Guwahati
Guwahati,2025-04-11,30.8,20.5,4.1,6.8,79,15.77,Guwahati
Guwahati,2025-04-12,31.3,20.7,13.5,9.6,56,17.82,Guwahati
Guwahati,2025-04-13,29.5,20.7,3.1,9.9,52,15.25,Guwahati
Guwahati,2025-04-14,32.9,21.0,0.0,7.2,72,15.09,Guwahati
Guwahati,2025-04-15,32.5,22.0,1.6,13.5,37,16.61,Guwahati
Guwahati,2025-04-16,30.5,21.3,4.7,12.9,62,16.44,Guwahati
Guwahati,2025-04-17,28.5,21.1,6.4,9.5,85,15.05,Guwahati
Guwahati,2025-04-18,28.9,20.1,8.2,9.3,67,16.72,Guwahati
Guwahati,2025-04-19,31.8,21.3,1.2,9.2,35,20.19,Guwahati
Guwahati,2025-04-20,30.5,21.1,15.1,11.0,49,18.6,Guwahati
Guwahati,2025-04-21,29.8,21.9,10.7,10.4,62,17.16,Guwahati
Guwahati,2025-04-22,26.4,21.9,26.9,9.4,86,9.73,Guwahati
Guwahati,2025-04-23,29.5,21.4,1.2,13.8,52,17.96,Guwahati
Guwahati,2025-04-24,34.3,22.4,0.0,10.1,22,20.43,Guwahati
Guwahati,2025-04-25,30.3,22.1,0.0,10.2,27,20.41,Guwahati
Guwahati,2025-04-26,30.9,22.2,0.4,11.2,42,21.4,Guwahati
Guwahati,2025-04-27,32.2,22.0,3.7,12.8,76,18.67,Guwahati
Guwahati,2025-04-28,29.1,21.8,8.8,17.0,78,16.19,Guwahati
